,level_0,index,_date,count,mean,std,min,25%,50%,75%,max,pos,neg,neu,user,month,moving_avg
0,0,0,2020-01-01,2.0,0.18490000000000004,0.8298605184005322,-0.4019,-0.10849999999999999,0.18490000000000004,0.47830000000000006,0.7717,1,1,0.0,biden,1,
1,1,1,2020-01-02,7.0,0.36634285714285714,0.6682347612856399,-0.5719,-0.12315000000000001,0.7269,0.844,0.9677,4,2,1.0,biden,1,
2,2,2,2020-01-03,7.0,-0.4414571428571428,0.4003878322208059,-0.7814,-0.7088,-0.5859,-0.2658,0.2263,0,5,2.0,biden,1,
3,3,3,2020-01-04,5.0,0.14601999999999998,0.62201795150944,-0.7964,0.0,0.128,0.5859,0.8126,2,1,2.0,biden,1,
4,4,4,2020-01-05,3.0,-0.5244333333333334,0.3095993593877955,-0.8768,-0.63865,-0.4005,-0.34825,-0.296,0,2,1.0,biden,1,
5,5,5,2020-01-06,5.0,-0.49408,0.7135285957829581,-0.8922,-0.8639,-0.7721,-0.7184,0.7762,1,4,0.0,biden,1,
6,6,6,2020-01-07,7.0,-0.36051428571428573,0.5689962490461352,-0.765,-0.6577,-0.6549,-0.3286,0.8689,1,5,1.0,biden,1,-0.16046027210884356
7,7,7,2020-01-08,4.0,0.486725,0.550415324247669,-0.3182,0.364975,0.6883,0.81005,0.8885,3,0,1.0,biden,1,-0.11734241496598642
8,8,8,2020-01-09,8.0,0.040612499999999996,0.7710910293445997,-0.8689,-0.78005,0.1586,0.744175,0.9451,4,3,1.0,biden,1,-0.16387532312925174
9,9,9,2020-01-10,4.0,-0.6348,0.4274586373752046,-0.9291,-0.8491500000000001,-0.80505,-0.5907,0.0,0,3,1.0,biden,1,-0.19149573129251704
10,10,10,2020-01-11,6.0,0.7790500000000001,0.14478572788779978,0.5719,0.6839500000000001,0.81935,0.8521500000000001,0.9618,6,0,0.0,biden,1,-0.10106287414965988
11,11,11,2020-01-12,5.0,0.55606,0.42520273752646515,0.0,0.1928,0.85,0.8625,0.875,3,0,2.0,biden,1,0.05329331632653061
12,12,12,2020-01-13,6.0,0.07665000000000001,0.6716895436137145,-0.8176,-0.42450000000000004,0.18065,0.5035000000000001,0.9313,3,2,1.0,biden,1,0.13482617346938777
13,13,13,2020-01-14,7.0,-0.18742857142857144,0.5903825870125398,-0.9201,-0.59155,-0.1779,0.117,0.7351,1,2,4.0,biden,1,0.15955270408163266
14,14,14,2020-01-15,24.0,0.23842499999999997,0.5693818725066073,-0.7906,-0.0813,0.37070000000000003,0.757525,0.9493,13,4,7.0,biden,1,0.12408127551020406
15,15,15,2020-01-16,7.0,0.28071428571428564,0.5414816292007558,-0.8164,0.1902,0.4902,0.55305,0.8047,5,1,1.0,biden,1,0.1583815306122449
16,16,16,2020-01-17,9.0,-0.1652,0.624882638981113,-0.9451,-0.6597,-0.296,0.2023,0.8519,2,3,4.0,biden,1,0.22546724489795916
17,17,17,2020-01-18,5.0,0.21912000000000004,0.7494347383194884,-0.9468,0.0,0.3182,0.8263,0.8979,2,1,2.0,biden,1,0.14547724489795913
18,18,18,2020-01-19,5.0,0.6795199999999999,0.4098249223753968,-0.0516,0.8211,0.8519,0.872,0.9042,4,0,1.0,biden,1,0.16311438775510198
19,19,19,2020-01-20,5.0,0.36724,0.6652434464164227,-0.7684,0.3818,0.5413,0.8126,0.8689,4,1,0.0,biden,1,0.2046272448979591
20,20,20,2020-01-21,11.0,0.2781,0.3861128643285536,-0.296,0.0,0.3182,0.45425000000000004,0.926,5,0,6.0,biden,1,0.27113132653061217
21,21,21,2020-01-22,10.0,0.29058,0.6390387447826097,-0.9161,0.19592500000000002,0.46985,0.767475,0.8555,6,2,2.0,biden,1,0.2785820408163265
22,22,22,2020-01-23,7.0,-0.16341428571428573,0.5838617371392288,-0.902,-0.49905,-0.34,0.125,0.8462,1,3,3.0,biden,1,0.2151351020408163
23,23,23,2020-01-24,8.0,-0.102625,0.6686343048120016,-0.8979,-0.55995,-0.25,0.23497500000000002,0.875,2,4,2.0,biden,1,0.224074387755102
24,24,24,2020-01-25,5.0,0.68468,0.3432571295690739,0.1027,0.6705,0.7964,0.891,0.9628,4,0,1.0,biden,1,0.2905829591836734
25,25,25,2020-01-26,3.0,0.026500000000000006,0.8116370309442515,-0.9022,-0.2602,0.3818,0.49085,0.5999,2,1,0.0,biden,1,0.19729438775510194
26,26,26,2020-01-27,6.0,0.31795,0.6254151988879068,-0.5267,-0.18677500000000002,0.55575,0.745825,0.948,4,2,0.0,biden,1,0.19025295918367338
27,27,27,2020-01-28,6.0,-0.03933333333333334,0.7056129978016751,-0.7783,-0.6381249999999999,-0.12875,0.51735,0.875,2,2,2.0,biden,1,0.1449053401360543
28,28,28,2020-01-29,8.0,0.03828749999999999,0.6945774716380764,-0.8834,-0.42712500000000003,-0.14615,0.775125,0.8834,3,3,2.0,biden,1,0.10886355442176858
29,29,29,2020-01-30,8.0,0.05666249999999998,0.7181663375520028,-0.7096,-0.6134250000000001,-0.019250000000000017,0.7083999999999999,0.9217,4,4,0.0,biden,1,0.14030309523809512
30,30,30,2020-01-31,10.0,0.14327000000000006,0.6071157880595027,-0.6808,-0.43957499999999994,0.25930000000000003,0.673025,0.8779,4,3,3.0,biden,1,0.17543095238095227
31,31,31,2020-02-01,8.0,0.2293625,0.5632776629120972,-0.9287,0.11482500000000001,0.25715,0.500525,0.8979,4,1,3.0,biden,2,0.11038559523809512
32,32,32,2020-02-02,9.0,0.38173333333333326,0.6207213243477301,-0.7669,-0.1027,0.7351,0.8313,0.9446,6,1,2.0,biden,2,0.16113321428571417
33,33,33,2020-02-03,11.0,0.06491818181818183,0.4881978058495999,-0.7845,-0.11685000000000001,0.0,0.273,0.8399,2,2,7.0,biden,2,0.12498581168831158
34,34,34,2020-02-04,10.0,0.24892000000000003,0.530157160765665,-0.6705,0.0,0.2198,0.7539,0.8316,4,2,4.0,biden,2,0.16616485930735922
35,35,35,2020-02-05,7.0,-0.01159999999999999,0.606624875849977,-0.9246,-0.3956,0.0,0.40605,0.8225,2,2,3.0,biden,2,0.15903807359307348
36,36,36,2020-02-06,8.0,0.5889375000000001,0.36788430998849936,-0.25,0.5457000000000001,0.6537,0.8307500000000001,0.9081,7,0,1.0,biden,2,0.2350773593073592
37,37,37,2020-02-07,6.0,-0.3237333333333334,0.44968864636175404,-0.93,-0.6206750000000001,-0.30405,-0.056575,0.296,0,3,3.0,biden,2,0.1683625974025973
38,38,38,2020-02-08,18.0,0.1584888888888889,0.5991867281268826,-0.895,-0.301425,0.25229999999999997,0.63845,0.9134,9,5,4.0,biden,2,0.1582377958152957
39,39,39,2020-02-09,5.0,0.32130000000000003,0.43070323309675773,-0.2023,-0.0516,0.4215,0.6901,0.7488,3,0,2.0,biden,2,0.1496044624819624
40,40,40,2020-02-10,6.0,0.03436666666666669,0.6129705332776337,-0.8225,-0.376725,0.1591,0.35045000000000004,0.8516,2,2,2.0,biden,2,0.14523996031746025
41,41,41,2020-02-11,12.0,0.35990000000000005,0.3432482377628074,-0.296,0.22199999999999998,0.39105,0.5859,0.836,7,0,5.0,biden,2,0.16109424603174596
42,42,42,2020-02-12,11.0,0.3261090909090909,0.4567151704389629,-0.5155,0.0,0.4019,0.74975,0.936,6,1,4.0,biden,2,0.20933840187590183
43,43,43,2020-02-13,10.0,0.1598,0.4427076210974663,-0.4902,0.0,0.0377,0.554925,0.8074,4,2,4.0,biden,2,0.14803304473304466
44,44,44,2020-02-14,8.0,0.24888749999999998,0.709231931513642,-0.8122,-0.155175,0.39135,0.879375,0.942,5,2,1.0,biden,2,0.22983602092352085
45,45,45,2020-02-15,9.0,0.0732888888888889,0.5987272322277575,-0.8415,0.0,0.0,0.5106,0.831,3,2,4.0,biden,2,0.2176645923520923
46,46,46,2020-02-16,6.0,0.44334999999999997,0.6351319036231766,-0.7579,0.34965,0.6832,0.842,0.9182,4,1,1.0,biden,2,0.23510030663780654
47,47,47,2020-02-17,6.0,0.18585,0.507097614863253,-0.6124,0.0,0.1909,0.4631,0.8555,3,1,2.0,biden,2,0.2567407828282827
48,48,48,2020-02-18,10.0,0.0245,0.6138662014912805,-0.9337,-0.38295,0.05135,0.4261,0.891,3,3,4.0,biden,2,0.208826497113997
49,49,49,2020-02-19,7.0,-0.08172857142857144,0.6274014762342789,-0.9493,-0.6198,0.2274,0.38849999999999996,0.6124,2,3,2.0,biden,2,0.15056397392290238
50,50,50,2020-02-20,25.0,0.15554,0.6125592073424413,-0.9729,-0.34,0.4939,0.6369,0.9062,13,5,7.0,biden,2,0.14995540249433098
51,51,51,2020-02-21,16.0,0.3005875,0.5841891381792944,-0.9063,0.0,0.381,0.7977,0.9785,9,2,5.0,biden,2,0.15734111678004528
52,52,52,2020-02-22,10.0,0.20293999999999998,0.5327995040871899,-0.8519,0.0,0.05135,0.689725,0.8312,4,1,5.0,biden,2,0.17586270408163254
53,53,53,2020-02-23,10.0,0.41466000000000003,0.4380819664552894,-0.3252,0.119175,0.5424,0.758675,0.8442,7,0,3.0,biden,2,0.17176413265306115
54,54,54,2020-02-24,7.0,0.12878571428571428,0.5326105563748289,-0.6808,-0.1609,0.0887,0.44365,0.9281,3,1,3.0,biden,2,0.16361209183673459
55,55,55,2020-02-25,7.0,-0.06978571428571433,0.7305030308597208,-0.8316,-0.6977500000000001,-0.296,0.59325,0.8481,3,3,1.0,biden,2,0.15014270408163255
56,56,56,2020-02-26,23.0,0.054373913043478266,0.6276514675702456,-0.9702,-0.47345,0.1027,0.6124,0.9169,10,8,5.0,biden,2,0.1695859161490682
57,57,57,2020-02-27,16.0,0.24996875,0.6085515806336113,-0.8112,-0.18517499999999998,0.4759,0.7791750000000001,0.8481,9,4,3.0,biden,2,0.18307573757763965
58,58,58,2020-02-28,11.0,0.18989090909090908,0.765061630791331,-0.9136,-0.57875,0.4019,0.8767,0.9552,6,4,1.0,biden,2,0.16726193887634094
59,59,59,2020-02-29,11.0,0.2234909090909091,0.5336737513772726,-0.9648,0.2673,0.3802,0.4612,0.8591,6,2,3.0,biden,2,0.1701977830321851
60,60,60,2020-03-01,13.0,0.3175461538461539,0.5301899606357842,-0.7783,0.0,0.4019,0.7644,0.913,7,2,4.0,biden,3,0.15632437643877853
61,61,61,2020-03-02,13.0,0.3525384615384616,0.47172212607717395,-0.34,0.0,0.3182,0.7778,0.9239,6,0,7.0,biden,3,0.18828905461774242
62,62,62,2020-03-03,22.0,0.5254590909090908,0.3755308695181249,-0.4019,0.30424999999999996,0.6772,0.7766500000000001,0.9493,15,1,6.0,biden,3,0.2733240267884289
63,63,63,2020-03-04,27.0,0.4252592592592593,0.28808320013397204,0.0,0.31885,0.4199,0.4496,0.9134,20,0,7.0,biden,3,0.32630764767639764
64,64,64,2020-03-05,8.0,0.49805,0.5386432718281313,-0.4588,0.10417499999999999,0.817,0.8664999999999999,0.9349,5,1,2.0,biden,3,0.36174782624782625
65,65,65,2020-03-06,12.0,0.18245833333333336,0.5234668044669002,-0.9278,-0.074,0.28315,0.625125,0.8625,5,2,5.0,biden,3,0.36068602971102975
66,66,66,2020-03-07,7.0,0.43295714285714293,0.41009508189013455,0.0,0.0,0.6249,0.78735,0.8311,4,0,3.0,biden,3,0.39060977739192027
67,67,67,2020-03-08,8.0,-0.05099999999999999,0.5789124952381466,-0.8885,-0.38885,0.0,0.1728,0.7527,2,2,4.0,biden,3,0.33796032684246974
68,68,68,2020-03-09,11.0,0.21889090909090908,0.6934214684512522,-0.8382,-0.2192,0.0,0.874,0.9523,5,3,3.0,biden,3,0.3188678193499622
69,69,69,2020-03-10,9.0,0.040766666666666646,0.47259853734432994,-0.8176,0.0,0.1027,0.3802,0.5859,3,2,4.0,biden,3,0.2496260444581874
70,70,70,2020-03-11,14.0,0.3210071428571429,0.6152384171563532,-0.8885,0.100475,0.4199,0.790225,0.9451,10,3,1.0,biden,3,0.2347328849721708
71,71,71,2020-03-12,9.0,0.14475555555555555,0.5462131408871246,-0.6344,-0.1779,0.1027,0.5423,0.9633,4,2,3.0,biden,3,0.18426225005153585
72,72,72,2020-03-13,4.0,0.15009999999999998,0.5569106511221826,-0.6124,-0.08065000000000001,0.28665,0.5174,0.6395,2,1,1.0,biden,3,0.17963963100391678
73,73,73,2020-03-14,6.0,-0.15436666666666668,0.42752058507943996,-0.6124,-0.49445,-0.15445,0.01935,0.5256,1,2,3.0,biden,3,0.09573622964337254
74,74,74,2020-03-15,10.0,0.47848000000000007,0.41278273219697553,-0.2732,0.214225,0.49205,0.8480749999999999,0.9393,5,0,5.0,biden,3,0.17137622964337254
75,75,75,2020-03-16,27.0,0.10333703703703703,0.5617563194318801,-0.9169,-0.0577,0.0516,0.4767,0.9524,10,6,11.0,biden,3,0.15486853363567654
76,76,76,2020-03-17,7.0,0.31457142857142856,0.5812608815161677,-0.7073,0.07945,0.4199,0.67565,0.9792,5,1,1.0,biden,3,0.1939834996220711
77,77,77,2020-03-18,13.0,0.38803846153846155,0.4196338672749169,-0.7717,0.2903,0.4199,0.6705,0.8225,9,1,3.0,biden,3,0.20355940229083092
78,78,78,2020-03-19,10.0,0.36453,0.5435951660524176,-0.7073,-0.05387500000000002,0.6228,0.73685,0.9231,6,1,3.0,biden,3,0.23495575149718012
79,79,79,2020-03-20,9.0,-0.22412222222222222,0.5788928307074155,-0.7248,-0.6705,-0.4404,0.296,0.894,1,6,2.0,biden,3,0.1814954340368627
80,80,80,2020-03-21,8.0,-0.07921250000000002,0.5435048651050487,-0.794,-0.40635,-0.2378,0.272725,0.836,2,3,3.0,biden,3,0.19223174356067224
81,81,81,2020-03-22,10.0,-0.07094,0.630019478005773,-0.9225,-0.683125,0.0473,0.330825,0.9231,3,4,3.0,biden,3,0.11374317213210082
82,82,82,2020-03-23,10.0,-0.0043599999999999976,0.5956157172763884,-0.9361,-0.370425,0.0386,0.158675,0.9325,2,3,5.0,biden,3,0.0983578811268098
83,83,83,2020-03-24,11.0,-0.1630090909090909,0.5782436293718167,-0.926,-0.7242,0.0,0.17975,0.7632,3,4,4.0,biden,3,0.03013209262959275
84,84,84,2020-03-25,8.0,0.1895,0.5003461744489651,-0.3952,-0.093375,0.0,0.728325,0.7906,3,2,3.0,biden,3,0.0017694552669553856
85,85,85,2020-03-26,11.0,0.08435454545454545,0.539892958582785,-0.93,-0.1681,0.0,0.3954,0.8902,4,2,5.0,biden,3,-0.03825560966810955
86,86,86,2020-03-27,10.0,-0.09876,0.55582428118566,-0.9379,-0.6037750000000001,0.07655,0.364325,0.5233,3,4,3.0,biden,3,-0.020346720779220666
87,87,87,2020-03-28,8.0,-0.020275,0.528167635049977,-0.8481,-0.1827,0.0386,0.28554999999999997,0.5775,2,2,4.0,biden,3,-0.011927077922077802
88,88,88,2020-03-29,5.0,-0.14238,0.6272312149438992,-0.7184,-0.5719,-0.2023,-0.1027,0.8834,1,2,2.0,biden,3,-0.02213279220779209
89,89,89,2020-03-30,9.0,0.11412222222222221,0.4697148783511593,-0.8126,-0.0258,0.0772,0.3353,0.836,2,1,6.0,biden,3,-0.005206760461760346
90,90,90,2020-03-31,8.0,0.019387500000000002,0.6653439313349794,-0.8316,-0.6063749999999999,0.05595,0.54475,0.8591,3,3,2.0,biden,3,0.0208498953823955
91,91,91,2020-04-01,10.0,0.25721,0.3711477826359138,-0.0258,0.0,0.0129,0.5091249999999999,0.9062,3,0,7.0,biden,4,0.030522752525252637
92,92,92,2020-04-02,8.0,0.049762499999999994,0.5153041735227845,-0.9022,-0.1147,0.1044,0.457775,0.5888,3,2,3.0,biden,4,0.025581031746031855
93,93,93,2020-04-03,11.0,0.04595454545454544,0.6041738778921782,-0.7841,-0.45505,0.0,0.52705,0.9186,4,3,4.0,biden,4,0.046254538239538345
94,94,94,2020-04-04,8.0,0.19797499999999998,0.7243127299131817,-0.9231,-0.483625,0.56465,0.687725,0.9242,5,3,0.0,biden,4,0.07743310966810978
95,95,95,2020-04-05,8.0,0.07875,0.38654752803319214,-0.5719,-0.0683,0.01985,0.44347500000000006,0.5423,3,1,4.0,biden,4,0.10902310966810977
96,96,96,2020-04-06,7.0,0.02874285714285715,0.5113601694081608,-0.8945,-0.08795,0.0,0.2405,0.7906,1,1,5.0,biden,4,0.09682605751391475
97,97,97,2020-04-07,5.0,0.42241999999999996,0.3973615633148229,0.0,0.0516,0.4215,0.8074,0.8316,3,0,2.0,biden,4,0.15440212894248617
98,98,98,2020-04-08,15.0,0.24694666666666668,0.538159349564615,-0.5677,-0.15925,0.128,0.7829999999999999,0.9256,7,2,6.0,biden,4,0.1529359384662957
99,99,99,2020-04-09,10.0,0.05736000000000001,0.523924560303188,-0.7853,-0.219975,0.0129,0.420625,0.8394,3,2,5.0,biden,4,0.15402129560915287
100,100,100,2020-04-10,8.0,-0.11880000000000002,0.5699103413194545,-0.8834,-0.44175,-0.1712,0.09545,0.9072,2,3,3.0,biden,4,0.13048493197278924
101,101,101,2020-04-11,6.0,-0.2055833333333333,0.5893436702524824,-0.8019,-0.652375,-0.3283,0.10565,0.7351,1,3,2.0,biden,4,0.07283374149659874
102,102,102,2020-04-12,7.0,0.18874285714285716,0.7234255936333809,-0.8925,-0.17684999999999998,0.4215,0.59675,0.9524,5,2,0.0,biden,4,0.08854700680272119
103,103,103,2020-04-13,10.0,-0.025169999999999988,0.5939682166019772,-0.8779,-0.36035,0.0,0.301425,0.8828,3,3,4.0,biden,4,0.0808451700680273
104,104,104,2020-04-14,10.0,0.25379,0.5111476269685261,-0.7073,0.044475,0.44999999999999996,0.621775,0.7269,6,2,2.0,biden,4,0.05675517006802731
105,105,105,2020-04-15,9.0,0.016822222222222207,0.5117532920699627,-0.7073,-0.25,0.0,0.3182,0.7964,2,2,5.0,biden,4,0.02388024943310666
106,106,106,2020-04-16,11.0,0.08292727272727272,0.5803884459410078,-0.8885,-0.34625,0.1779,0.48945,0.9418,4,3,4.0,biden,4,0.02753271696557419
107,107,107,2020-04-17,7.0,0.14528571428571427,0.46639846851010497,-0.8347,0.13335,0.2263,0.37,0.6187,2,1,4.0,biden,4,0.06525924757781909
108,108,108,2020-04-18,6.0,-0.16681666666666664,0.5243305767039214,-0.8934,-0.540525,-0.08385,0.26445,0.3724,2,2,2.0,biden,4,0.07079734281591434
109,109,109,2020-04-19,8.0,0.4426375,0.5901129115625731,-0.7172,0.2857,0.5812999999999999,0.8973,0.9625,6,1,1.0,biden,4,0.10706800608122045
110,110,110,2020-04-20,9.0,0.09058888888888893,0.6856004967261263,-0.8126,-0.7579,0.5574,0.6249,0.7717,5,3,1.0,biden,4,0.12360499020820459
111,111,111,2020-04-21,8.0,0.296,0.6392120998318388,-0.7435,0.121425,0.51845,0.672725,0.9246,6,2,0.0,biden,4,0.1296349902082046
112,112,112,2020-04-22,11.0,0.10870909090909088,0.5963103863837111,-0.8971,-0.17,0.0,0.6401,0.8555,4,2,5.0,biden,4,0.14276168573490014
113,113,113,2020-04-23,9.0,0.15466666666666662,0.5798578252468445,-0.7579,0.0,0.2006,0.4588,0.8885,4,2,3.0,biden,4,0.15301017058338498
114,114,114,2020-04-24,10.0,0.21700000000000003,0.486821813169642,-0.5065,-0.167625,0.4632,0.534375,0.8516,6,2,2.0,biden,4,0.16325506854256866
115,115,115,2020-04-25,18.0,0.5352444444444444,0.4377325307727677,-0.3818,0.24372500000000002,0.7564,0.887175,0.9359,12,1,5.0,biden,4,0.26354951298701307
116,116,116,2020-04-26,6.0,-0.1991166666666667,0.5686554226125577,-0.8743,-0.64495,-0.10115,0.01935,0.6486,1,2,3.0,biden,4,0.17187034632034642
117,117,117,2020-04-27,9.0,0.39932222222222225,0.4402836664520323,-0.5423,0.296,0.4215,0.7506,0.826,6,1,2.0,biden,4,0.21597510822510832
118,118,118,2020-04-28,9.0,-0.09742222222222223,0.6679972619288529,-0.8682,-0.7073,0.0,0.5499,0.6927,4,4,1.0,biden,4,0.1597719336219337
119,119,119,2020-04-29,9.0,0.29252222222222224,0.4730586982018663,-0.3612,0.0,0.4215,0.672,0.8515,5,1,3.0,biden,4,0.1860309523809525
120,120,120,2020-04-30,9.0,0.015322222222222206,0.6065035815594533,-0.7506,-0.5423,0.0,0.5267,0.8471,4,3,2.0,biden,4,0.16612460317460329
121,121,121,2020-05-01,10.0,-0.12715,0.5603958090294553,-0.9062,-0.436175,-0.25170000000000003,0.0,0.8807,2,4,4.0,biden,5,0.11696031746031754
122,122,122,2020-05-02,8.0,-0.183875,0.3674496534998269,-0.6218,-0.375575,-0.2698,0.0,0.5423,1,2,5.0,biden,5,0.01422896825396834
123,123,123,2020-05-03,10.0,0.14337,0.5755920913864842,-0.6486,-0.426025,0.296,0.5615249999999999,0.8658,4,3,3.0,biden,5,0.06315563492063501
124,124,124,2020-05-04,7.0,0.04177142857142857,0.5930439014504905,-0.8939,-0.23745,0.0,0.4553,0.7506,2,2,3.0,biden,5,0.012076950113378773
125,125,125,2020-05-05,6.0,0.43100000000000005,0.6474688131485561,-0.783,0.3064,0.6985,0.8334999999999999,0.9178,4,1,1.0,biden,5,0.08756583900226766
126,126,126,2020-05-06,11.0,-0.12494545454545455,0.5860685273304417,-0.9297,-0.5945,0.0,0.26025,0.7783,2,4,5.0,biden,5,0.02792759946402812
127,127,127,2020-05-07,9.0,0.08331111111111109,0.5024353626200201,-0.6249,-0.2023,0.0,0.508,0.7579,3,2,4.0,biden,5,0.037640297876726535
128,128,128,2020-05-08,12.0,-0.03685833333333333,0.690263643253047,-0.9226,-0.545925,-0.2108,0.635625,0.9478,4,5,3.0,biden,5,0.05053910740053607
129,129,129,2020-05-09,7.0,0.15722857142857144,0.540470578028338,-0.6249,-0.1909,0.1027,0.5986,0.8074,3,2,2.0,biden,5,0.09926818903318914
130,130,130,2020-05-10,7.0,0.24935714285714286,0.5592724257376509,-0.3612,-0.22455,0.0772,0.7938000000000001,0.891,3,1,3.0,biden,5,0.1144092094413524
131,131,131,2020-05-11,9.0,0.22714444444444448,0.7111186910620321,-0.9485,-0.296,0.6597,0.8121,0.876,5,2,2.0,biden,5,0.14089106885178324
132,132,132,2020-05-12,8.0,0.14465,0.5470216501330507,-0.5824,-0.273075,0.148,0.59765,0.8555,3,2,3.0,biden,5,0.09998392599464036
133,133,133,2020-05-13,8.0,-0.10641249999999998,0.7089058842177651,-0.7916,-0.7483500000000001,-0.294,0.644925,0.7096,3,4,1.0,biden,5,0.10263149092970529
134,134,134,2020-05-14,13.0,-0.23071538461538457,0.4843146650098361,-0.9287,-0.5719,-0.2946,0.0665,0.5719,2,6,5.0,biden,5,0.05777056296877735
135,135,135,2020-05-15,11.0,0.06512727272727271,0.6365406806967,-0.8779,-0.4917,0.3818,0.5701,0.8271,6,4,1.0,biden,5,0.07233993526314964
136,136,136,2020-05-16,7.0,0.09944285714285715,0.598194622334969,-0.8176,-0.2053,0.0,0.5132,0.8979,3,2,2.0,biden,5,0.06408483322233331
137,137,137,2020-05-17,8.0,0.2831,0.8339197494791861,-0.9518,-0.3553,0.8186,0.8773500000000001,0.9042,5,2,1.0,biden,5,0.06890524138559861
138,138,138,2020-05-18,7.0,0.1670142857142857,0.6580826883925035,-0.6486,-0.31245,0.0258,0.7499499999999999,0.9169,3,2,2.0,biden,5,0.06031521870986164
139,139,139,2020-05-19,8.0,0.2178,0.7542118289029567,-0.9416,-0.218575,0.5071,0.7646499999999999,0.9393,5,2,1.0,biden,5,0.07076521870986165
140,140,140,2020-05-20,12.0,0.2098,0.4840673337836004,-0.743,0.0,0.05575,0.658725,0.8834,4,1,7.0,biden,5,0.11593843299557594
141,141,141,2020-05-21,9.0,-0.002888888888888904,0.7338026087519116,-0.8949,-0.7506,0.0,0.7003,0.9168,3,3,3.0,biden,5,0.14848507524221818
142,142,142,2020-05-22,12.0,0.04691666666666666,0.5239676427090328,-0.88,-0.23297500000000002,0.2839,0.371375,0.5994,5,3,4.0,biden,5,0.14588356009070305
143,143,143,2020-05-23,7.0,0.040771428571428556,0.5922189677089765,-0.765,-0.42665000000000003,0.3595,0.45365,0.6369,4,2,1.0,biden,5,0.1375019274376418
144,144,144,2020-05-24,9.0,0.16111111111111118,0.6944784597891508,-0.7964,-0.4767,0.4939,0.738,0.975,5,3,1.0,biden,5,0.12007494331065768
145,145,145,2020-05-25,3.0,0.26563333333333333,0.5163388067280372,-0.3291,0.09874999999999998,0.5266,0.563,0.5994,2,0,1.0,biden,5,0.13416337868480735
146,146,146,2020-05-26,6.0,-0.0043166666666666536,0.6985335852102365,-0.863,-0.5388000000000001,0.0129,0.531675,0.8294,2,2,2.0,biden,5,0.10243242630385496
147,147,147,2020-05-27,12.0,-0.004650000000000001,0.532885973646418,-0.9101,-0.11479999999999999,0.0,0.381,0.875,4,3,5.0,biden,5,0.07179671201814067
148,148,148,2020-05-28,7.0,-0.25227142857142854,0.5850546718449644,-0.8951,-0.8309,0.0,0.1753,0.4404,2,3,2.0,biden,5,0.036170634920635006
149,149,149,2020-05-29,9.0,-0.2494777777777778,0.524675804134748,-0.9555,-0.6597,-0.0644,0.0,0.4939,2,4,3.0,biden,5,-0.006171428571428487
